"city_name","ebird_code","common_name","scientific_name","species_category","number_of_non_zero_frequency","longest_run_of_non_zero_frequency","smallest_precision"
"Nanjing","forwag1","Forest Wagtail","Dendronanthus indicus","species","20","13","60"
"Nanjing","orsowl","Oriental Scops-Owl","Otus sunia","species","21","8","60"
"Nanjing","lescuc1","Lesser Cuckoo","Cuculus poliocephalus","species","20","13","60"
"Nanjing","orrwar1","Oriental Reed Warbler","Acrocephalus orientalis","species","17","8","20"
"Nanjing","mugfly","Mugimaki Flycatcher","Ficedula mugimaki","species","14","6","60"
"Nanjing","blnori1","Black-naped Oriole","Oriolus chinensis","species","22","20","20"
"Nanjing","bbrwar1","Black-browed Reed Warbler","Acrocephalus bistrigiceps","species","15","12","60"
"Nanjing","copgoo1","Cotton Pygmy-Goose","Nettapus coromandelianus","species","18","11","20"
"Nanjing","japspa1","Japanese Sparrowhawk","Accipiter gularis","species","14","6","60"
"Nanjing","blabit1","Black Bittern","Ixobrychus flavicollis","species","17","8","60"
"Nanjing","brebul1","Brown-eared Bulbul","Hypsipetes amaurotis","species","14","7","60"
"Nanjing","cinbit1","Cinnamon Bittern","Ixobrychus cinnamomeus","species","15","9","60"
"Nanjing","grynig1","Gray Nightjar","Caprimulgus jotaka","species","12","9","180"
"Nanjing","chebun1","Chestnut Bunting","Emberiza rutila","species","13","8","60"
"Nanjing","renpha","Red-necked Phalarope","Phalaropus lobatus","species","11","8","180"
"Nanjing","brnshr3","Brown Shrike (Philippine)","Lanius cristatus lucionensis","group (monotypic)","11","8","180"
"Nanjing","brnshr1","Brown Shrike (Brown)","Lanius cristatus cristatus/confusus","group (polytypic)","11","8","180"
"Nanjing","sibcra1","Siberian Crane","Leucogeranus leucogeranus","species","11","10","180"
"Nanjing","eursta","European Starling","Sturnus vulgaris","species","11","10","180"
"Nanjing","blabaz1","Black Baza","Aviceda leuphotes","species","20","13","60"
"Nanjing","tigshr1","Tiger Shrike","Lanius tigrinus","species","19","13","60"
"Nanjing","asbfly","Asian Brown Flycatcher","Muscicapa dauurica","species","19","11","60"
"Nanjing","recdov1","Red Collared-Dove","Streptopelia tranquebarica","species","23","12","20"
"Nanjing","gysfly1","Gray-streaked Flycatcher","Muscicapa griseisticta","species","16","6","60"
"Nanjing","bkwcus1","Black-winged Cuckooshrike","Lalage melaschistos","species","19","9","20"
"Nanjing","bawfly2","Blue-and-white Flycatcher","Cyanoptila cyanomelana","species","14","11","60"
"Nanjing","oripra","Oriental Pratincole","Glareola maldivarum","species","14","11","60"
"Nanjing","dollar1","Dollarbird","Eurystomus orientalis","species","15","11","60"
"Nanjing","norboo1","Northern Boobook","Ninox japonica","species","15","10","60"
"Nanjing","dasfly","Dark-sided Flycatcher","Muscicapa sibirica","species","13","5","60"
"Nanjing","rubcra1","Ruddy-breasted Crake","Zapornia fusca","species","10","8","180"
"Nanjing","waterc1","Watercock","Gallicrex cinerea","species","10","8","180"
"Nanjing","y00730","Himalayan/Oriental Cuckoo","Cuculus saturatus/optatus","slash","10","5","180"
"Nanjing","slbrai1","Slaty-breasted Rail","Lewinia striata","species","10","8","180"
"Nanjing","swiftl1","swiftlet sp.","Collocalia/Aerodramus sp.","spuh","10","8","180"
"Nanjing","apus1","Apus sp.","Apus sp.","spuh","10","8","180"
"Nanjing","yebbun","Yellow-breasted Bunting","Emberiza aureola","species","10","6","180"
"Nanjing","faipit1","Fairy Pitta","Pitta nympha","species","15","8","60"
"Nanjing","amupaf1","Amur Paradise-Flycatcher","Terpsiphone incei","species","12","8","60"
"Nanjing","taifly1","Taiga Flycatcher","Ficedula albicilla","species","10","10","180"
"Nanjing","yelbun1","Yellow Bunting","Emberiza sulphurata","species","9","6","180"
"Nanjing","banswa","Bank Swallow","Riparia riparia","species","9","5","180"
"Nanjing","oriplo1","Oriental Plover","Charadrius veredus","species","9","5","180"
"Nanjing","narfly2","Narcissus Flycatcher (Narcissus)","Ficedula narcissina narcissina","group (monotypic)","9","5","180"
"Nanjing","narfly3","Narcissus Flycatcher (Green-crowned)","Ficedula narcissina owstoni","group (monotypic)","9","5","180"
"Nanjing","citwag","Citrine Wagtail","Motacilla citreola","species","9","6","180"
"Nanjing","litcur","Little Curlew","Numenius minutus","species","9","5","180"
"Nanjing","rubwoo1","Rufous-bellied Woodpecker","Dendrocopos hyperythrus","species","9","8","180"
"Nanjing","sibrob","Siberian Blue Robin","Larvivora cyane","species","9","5","180"
"Nanjing","orihob2","Oriental Honey-buzzard","Pernis ptilorhynchus","species","9","5","180"
"Nanjing","narfly","Narcissus Flycatcher","Ficedula narcissina","species","9","5","180"
"Nanjing","whtnee","White-throated Needletail","Hirundapus caudacutus","species","9","5","180"
"Nanjing","eacwar1","Eastern Crowned Warbler","Phylloscopus coronatus","species","14","6","60"
"Nanjing","coatit2","Coal Tit","Periparus ater","species","14","5","60"
"Nanjing","pecpip","Pechora Pipit","Anthus gustavi","species","11","5","60"
"Nanjing","asistu1","Asian Stubtail","Urosphena squameiceps","species","11","4","60"
"Nanjing","grgwar1","Gray's Grasshopper-Warbler","Locustella fasciolata","species","8","5","180"
"Nanjing","y00911","Blue-and-white/Zappey's Flycatcher","Cyanoptila cyanomelana/cumatilis","slash","8","4","180"
"Nanjing","y00723","Pin-tailed/Swinhoe's Snipe","Gallinago stenura/megala","slash","8","5","180"
"Nanjing","arcwar2","Kamchatka Leaf Warbler","Phylloscopus examinandus","species","8","4","180"
"Nanjing","pecpip1","Pechora Pipit (Pechora)","Anthus gustavi gustavi/stejnegeri","group (polytypic)","8","5","180"
"Nanjing","pecpip2","Pechora Pipit (Menzbier's)","Anthus gustavi menzbieri","group (monotypic)","8","5","180"
"Nanjing","schbit1","Schrenck's Bittern","Ixobrychus eurhythmus","species","8","5","180"
"Nanjing","y00997","Gray's/Sakhalin Grasshopper-Warbler","Locustella fasciolata/amnicola","slash","8","5","180"
"Nanjing","y00747","Japanese/Manchurian Bush Warbler","Horornis diphone/canturians","slash","8","8","180"
"Nanjing","migwar","Middendorff's Grasshopper-Warbler","Locustella ochotensis","species","8","5","180"
"Nanjing","blfred1","Blue-fronted Redstart","Phoenicurus frontalis","species","8","8","180"
"Nanjing","lanwar","Lanceolated Warbler","Locustella lanceolata","species","8","5","180"
"Nanjing","dausta1","Daurian Starling","Agropsar sturninus","species","8","5","180"
"Nanjing","whssta2","White-shouldered Starling","Sturnia sinensis","species","8","5","180"
"Nanjing","pagwar1","Pallas's Grasshopper-Warbler","Locustella certhiola","species","8","5","180"
"Nanjing","chwcuc1","Chestnut-winged Cuckoo","Clamator coromandus","species","15","10","60"
"Nanjing","ashmin1","Ashy Minivet","Pericrocotus divaricatus","species","13","8","60"
"Nanjing","wtrthr1","White-throated Rock-Thrush","Monticola gularis","species","10","4","60"
"Nanjing","japfly1","Japanese Paradise-Flycatcher","Terpsiphone atrocaudata","species","10","4","60"
"Nanjing","verfly4","Verditer Flycatcher","Eumyias thalassinus","species","7","4","180"
"Nanjing","pecsan","Pectoral Sandpiper","Calidris melanotos","species","7","5","180"
"Nanjing","thbwar1","Thick-billed Warbler","Arundinax aedon","species","7","5","180"
"Nanjing","brhthr1","Brown-headed Thrush","Turdus chrysolaus","species","7","5","180"
"Nanjing","plewar1","Pleske's Grasshopper-Warbler","Locustella pleskei","species","7","5","180"
"Nanjing","sibthr1","Siberian Thrush","Geokichla sibirica","species","7","5","180"
"Nanjing","litsti","Little Stint","Calidris minuta","species","7","5","180"
"Nanjing","yelbut1","Yellow-legged Buttonquail","Turnix tanki","species","7","5","180"
"Nanjing","bncjuf1","Brown-chested Jungle-Flycatcher","Cyornis brunneatus","species","9","6","60"
"Nanjing","japrob1","Japanese Robin","Larvivora akahige","species","9","6","60"
"Nanjing","radwar1","Radde's Warbler","Phylloscopus schwarzi","species","7","7","180"
"Nanjing","babcra1","Band-bellied Crake","Zapornia paykullii","species","6","5","180"
"Nanjing","baicra3","Baillon's Crake (Eastern)","Zapornia pusilla pusilla","group (monotypic)","6","5","180"
"Nanjing","baicra1","Baillon's Crake","Zapornia pusilla","species","6","5","180"
"Nanjing","salwar1","Sakhalin Leaf Warbler","Phylloscopus borealoides","species","6","4","180"
"Nanjing","bllwar1","Blyth's/Claudia's/Hartert's Leaf Warbler","Phylloscopus reguloides/claudiae/goodsoni","slash","6","3","180"
"Nanjing","harlew1","Hartert's Leaf Warbler","Phylloscopus goodsoni","species","6","3","180"
"Nanjing","y00750","Pale-legged/Sakhalin Leaf Warbler","Phylloscopus tenellipes/borealoides","slash","6","4","180"
"Nanjing","pllwar1","Pale-legged Leaf Warbler","Phylloscopus tenellipes","species","6","4","180"
"Nanjing","redcro20","Red Crossbill (Japanese)","Loxia curvirostra japonica","group (monotypic)","6","6","180"
"Nanjing","cfweye1","Chestnut-flanked White-eye","Zosterops erythropleurus","species","6","3","180"
"Nanjing","redcro","Red Crossbill","Loxia curvirostra","species","6","6","180"
"Nanjing","grpsni1","Greater Painted-Snipe","Rostratula benghalensis","species","8","5","20"
"Nanjing","grewar2","Two-barred Warbler","Phylloscopus plumbeitarsus","species","6","6","180"
"Nanjing","nohcuc1","Northern Hawk-Cuckoo","Hierococcyx hyperythrus","species","5","3","180"
"Nanjing","rocpig","Rock Pigeon","Columba livia","species","20","9","20"
"Nanjing","rewbul","Red-whiskered Bulbul","Pycnonotus jocosus","species","7","4","60"
"Nanjing","orblea1","Orange-bellied Leafbird","Chloropsis hardwickii","species","3","3","60"
"Nanjing","sllcra1","Slaty-legged Crake","Rallina eurizonoides","species","3","3","60"
"Nanjing","orhthr1","Orange-headed Thrush","Geokichla citrina","species","3","3","60"
"Nanjing","grebar1","Great Barbet","Psilopogon virens","species","1","1","180"
"Nanjing","humwar1","Hume's Warbler","Phylloscopus humei","species","0","0","999"
"Nanjing","clalew1","Claudia's Leaf Warbler","Phylloscopus claudiae","species","0","0","999"
"Nanjing","subwar3","Sulphur-breasted Warbler","Phylloscopus ricketti","species","0","0","999"
"Nanjing","comred","Common Redpoll","Acanthis flammea","species","0","0","999"
"Nanjing","palros2","Pallas's Rosefinch","Carpodacus roseus","species","0","0","999"
"Nanjing","oricuc2","Oriental Cuckoo","Cuculus optatus","species","0","0","999"
"Nanjing","blasto1","Black Stork","Ciconia nigra","species","0","0","999"
"Nanjing","pomjae","Pomarine Jaeger","Stercorarius pomarinus","species","0","0","999"
"Nanjing","sstlar4","Sykes's Short-toed Lark","Calandrella dukhunensis","species","0","0","999"
"Nanjing","chbwar1","Chinese Bush Warbler","Locustella tacsanowskia","species","0","0","999"
"Nanjing","indwhe1","Indian White-eye","Zosterops palpebrosus","species","0","0","999"
"Nanjing","yebloo","Yellow-billed Loon","Gavia adamsii","species","0","0","999"
"Nanjing","plured1","Plumbeous Redstart","Phoenicurus fuliginosus","species","0","0","999"
"Nanjing","blnmon1","Black-naped Monarch","Hypothymis azurea","species","0","0","999"
"Nanjing","amewig","American Wigeon","Mareca americana","species","0","0","999"
"Nanjing","minive1","minivet sp.","Pericrocotus sp.","spuh","0","0","999"
"Nanjing","snogoo","Snow Goose","Anser caerulescens","species","0","0","999"
"Nanjing","arcwar3","Japanese Leaf Warbler","Phylloscopus xanthodryas","species","0","0","999"
"Nanjing","swisni1","Swinhoe's Snipe","Gallinago megala","species","0","0","999"
"Nanjing","fotsun1","Fork-tailed Sunbird","Aethopyga christinae","species","0","0","999"
"Nanjing","litgul","Little Gull","Hydrocoloeus minutus","species","0","0","999"
"Nanjing","gyhcaf1","Gray-headed Canary-Flycatcher","Culicicapa ceylonensis","species","0","0","999"
"Nanjing","gywbla1","Gray-winged Blackbird","Turdus boulboul","species","0","0","999"
"Nanjing","vartit1","Varied Tit","Sittiparus varius","species","0","0","999"
"Nanjing","uplbuz1","Upland Buzzard","Buteo hemilasius","species","0","0","999"
"Nanjing","fujnil1","Fujian Niltava","Niltava davidi","species","0","0","999"
"Nanjing","lwfgoo","Lesser White-fronted Goose","Anser erythropus","species","0","0","999"
"Nanjing","ripari1","Riparia sp.","Riparia sp.","spuh","0","0","999"
"Nanjing","btbeat2","Blue-throated Bee-eater","Merops viridis","species","0","0","999"
"Nanjing","datthr1","Black-throated Thrush","Turdus atrogularis","species","0","0","999"
"Nanjing","gycmin1","Gray-chinned Minivet","Pericrocotus solaris","species","0","0","999"
"Nanjing","manrew1","Manchurian Reed Warbler","Acrocephalus tangorum","species","0","0","999"
"Nanjing","rebfly","Red-breasted Flycatcher","Ficedula parva","species","0","0","999"
"Nanjing","grcter1","Great Crested Tern","Thalasseus bergii","species","0","0","999"
"Nanjing","chcter2","Chinese Crested Tern","Thalasseus bernsteini","species","0","0","999"
"Nanjing","corplo","Common Ringed Plover","Charadrius hiaticula","species","0","0","999"
"Nanjing","blwwar1","Blunt-winged Warbler","Acrocephalus concinens","species","0","0","999"
"Nanjing","spobuw1","Baikal Bush Warbler","Locustella davidi","species","0","0","999"
"Nanjing","x00884","Common x Hooded Crane (hybrid)","Grus grus x monacha","hybrid","0","0","999"
"Nanjing","glagul","Glaucous Gull","Larus hyperboreus","species","0","0","999"
"Nanjing","cohmar1","Common House-Martin","Delichon urbicum","species","0","0","999"
"Nanjing","roster","Roseate Tern","Sterna dougallii","species","0","0","999"
"Nanjing","zapfly1","Zappey's Flycatcher","Cyanoptila cumatilis","species","0","0","999"
"Nanjing","x00657","Sandhill x Common Crane (hybrid)","Antigone canadensis x Grus grus","hybrid","0","0","999"
"Nanjing","watrai1","Water Rail","Rallus aquaticus","species","0","0","999"
"Nanjing","chithr2","Chinese Thrush","Otocichla mupinensis","species","0","0","999"
"Nanjing","comred3","Common Redpoll (flammea)","Acanthis flammea flammea","group (monotypic)","0","0","999"
"Nanjing","butfly2","Chinese Blue Flycatcher","Cyornis glaucicomans","species","0","0","999"
"Nanjing","rudkin1","Ruddy Kingfisher","Halcyon coromanda","species","0","0","999"
"Nanjing","jabwar","Japanese Bush Warbler","Horornis diphone","species","0","0","999"
"Nanjing","whiwag6","White Wagtail (Hodgson's)","Motacilla alba alboides","group (monotypic)","0","0","999"
"Nanjing","scsmer1","Scaly-sided Merganser","Mergus squamatus","species","0","0","999"
"Nanjing","scathr8","Scaly Thrush","Zoothera dauma","species","0","0","999"
"Nanjing","gbhgul2","Pallas's Gull","Ichthyaetus ichthyaetus","species","0","0","999"
"Nanjing","snobun","Snow Bunting","Plectrophenax nivalis","species","0","0","999"
"Nanjing","eupfly1","European Pied Flycatcher","Ficedula hypoleuca","species","0","0","999"
"Nanjing","y00998","Chinese/Baikal Bush Warbler","Locustella tacsanowskia/davidi","slash","0","0","999"
"Nanjing","bahgoo","Bar-headed Goose","Anser indicus","species","0","0","999"
"Nanjing","sibnee1","Silver-backed Needletail","Hirundapus cochinchinensis","species","0","0","999"
"Nanjing","swirai1","Swinhoe's Rail","Coturnicops exquisitus","species","0","0","999"
"Nanjing","lobdow","Long-billed Dowitcher","Limnodromus scolopaceus","species","0","0","999"
"Nanjing","y00650","Gray-crowned/Bianchi's Warbler","Phylloscopus tephrocephalus/valentini","slash","0","0","999"
"Nanjing","bkfbun2","Black-faced Bunting (personata)","Emberiza spodocephala personata","group (monotypic)","0","0","999"
"Nanjing","crekin1","Crested Kingfisher","Megaceryle lugubris","species","0","0","999"
"Nanjing","redpha1","Red Phalarope","Phalaropus fulicarius","species","0","0","999"
"Nanjing","brbfly2","Brown-breasted Flycatcher","Muscicapa muttui","species","0","0","999"
"Nanjing","cinvul1","Cinereous Vulture","Aegypius monachus","species","0","0","999"
"Nanjing","lotjae","Long-tailed Jaeger","Stercorarius longicaudus","species","0","0","999"
"Nanjing","eurbul","Eurasian Bullfinch","Pyrrhula pyrrhula","species","0","0","999"
"Nanjing","ryumin1","Ryukyu Minivet","Pericrocotus tegimae","species","0","0","999"
"Nanjing","bnhgul1","Brown-headed Gull","Chroicocephalus brunnicephalus","species","0","0","999"
"Nanjing","mutswa","Mute Swan","Cygnus olor","species","0","0","999"
"Nanjing","gycwar1","Gray-crowned Warbler","Phylloscopus tephrocephalus","species","0","0","999"
"Nanjing","chcwar2","Chestnut-crowned Warbler","Phylloscopus castaniceps","species","0","0","999"
"Nanjing","martit2","Marsh Tit","Poecile palustris","species","0","0","999"
"Nanjing","pltwar1","Alström's Warbler","Phylloscopus soror","species","0","0","999"
"Nanjing","bklkit","Black-legged Kittiwake","Rissa tridactyla","species","0","0","999"
"Nanjing","gloibi","Glossy Ibis","Plegadis falcinellus","species","0","0","999"
"Nanjing","recpoc","Red-crested Pochard","Netta rufina","species","0","0","999"
"Nanjing","grefla3","Greater Flamingo","Phoenicopterus roseus","species","0","0","999"
"Naples","rocpig","Rock Pigeon","Columba livia","species","48","48","20"
"Naples","itaspa1","Italian Sparrow","Passer italiae","species","48","48","20"
"Naples","yelgul1","Yellow-legged Gull","Larus michahellis","species","48","48","20"
